id,outage,outage_label,snapshot,snapshot_label,lastUpdateTime,currentEtor,autoEtor,estCustAffected,hazardFlag,latitude,longitude,regionName,regionName_label,cause,cause_label,crewCurrentStatus,crewCurrentStatus_label
1569927022:633505,633505,633505,24,2019-10-01 03:50:22-07:00,1569922801,1569929400,1569929400,1,0,37.66473,-121.92102,36,Pleasanton,6,PG&E is investigating the cause of your outage.,4,PG&E is assessing the cause at the outage location.
1569927022:633512,633512,633512,24,2019-10-01 03:50:22-07:00,1569925558,1569933900,1569933900,1,0,36.81268,-119.76425,35,Fresno,1,Unknown - PG&E will be assessing the cause.,5,PG&E assessment crew is en route to the outage.
1569927022:633514,633514,633514,24,2019-10-01 03:50:22-07:00,1569926091,1570190400,,8,0,37.78796,-122.38817,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,1,PG&E has assigned a crew to assess the outage.
1569927620:629455,629455,629455,25,2019-10-01 04:00:20-07:00,1569871755,1569992400,,1,0,40.55785,-124.14553,9,Fortuna,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569927620:629544,629544,629544,25,2019-10-01 04:00:20-07:00,1569922293,1569943800,,31,0,37.25649,-121.94472,26,San Jose,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569927620:629993,629993,629993,25,2019-10-01 04:00:20-07:00,1569859544,1569888000,,1,0,38.50277,-122.71038,30,Santa Rosa,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569927620:630055,630055,630055,25,2019-10-01 04:00:20-07:00,1569857390,1570057200,,1,0,38.12243,-121.83043,21,Rio Vista,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569927620:630855,630855,630855,25,2019-10-01 04:00:20-07:00,1569898234,1569888000,,4,0,37.73454,-122.13937,16,Oakland,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569927620:631014,631014,631014,25,2019-10-01 04:00:20-07:00,1569863082,1570138200,,1,0,39.0775,-121.52568,17,Olivehurst,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,4,PG&E is assessing the cause at the outage location.
1569927620:631133,631133,631133,25,2019-10-01 04:00:20-07:00,1569884761,1569876300,1569876300,1,0,38.17765,-121.71222,21,Rio Vista,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569927620:631354,631354,631354,25,2019-10-01 04:00:20-07:00,1569925867,1569949200,,1,0,35.30441,-120.77233,28,San Luis Obispo,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569927620:632153,632153,632153,25,2019-10-01 04:00:20-07:00,1569918862,1569942000,,1,0,37.89203,-122.03894,33,Walnut Creek,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569927620:632633,632633,632633,25,2019-10-01 04:00:20-07:00,1569899919,1569978000,,1,1,38.37341,-121.54748,5,Clarksburg,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569927620:632634,632634,632634,25,2019-10-01 04:00:20-07:00,1569900004,1569934800,,1,0,40.18335,-122.2206,20,Red Bluff,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569927620:633373,633373,633373,25,2019-10-01 04:00:20-07:00,1569908835,1569973560,,1,0,38.36723,-121.54198,5,Clarksburg,4,Our preliminary determination is that your outage was caused by an emergency issue.,3,PG&E is sending a repair crew to the outage location.
1569927620:633394,633394,633394,25,2019-10-01 04:00:20-07:00,1569918621,1569952800,,1,0,36.45004,-121.35438,31,Soledad,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569927620:633433,633433,633433,25,2019-10-01 04:00:20-07:00,1569915690,1569956400,,1,0,38.65738,-121.77805,34,Woodland,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569927620:633463,633463,633463,25,2019-10-01 04:00:20-07:00,1569924508,1569934800,,296,0,37.75335,-122.42778,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569927620:633467,633467,633467,25,2019-10-01 04:00:20-07:00,1569924833,1569931200,,48,0,37.76364,-122.38797,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569927620:633470,633470,633470,25,2019-10-01 04:00:20-07:00,1569904626,,,97,0,37.75354,-122.42749,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,3,PG&E is sending a repair crew to the outage location.
1569927620:633477,633477,633477,25,2019-10-01 04:00:20-07:00,1569906944,,,100,0,37.75326,-122.42691,25,San Francisco,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569927620:633478,633478,633478,25,2019-10-01 04:00:20-07:00,1569923703,1569943800,,1,0,37.25687,-120.43449,13,Merced,2,Our preliminary determination is that your outage was caused by an equipment issue.,4,PG&E is assessing the cause at the outage location.
1569927620:633479,633479,633479,25,2019-10-01 04:00:20-07:00,1569906271,1569934800,,45,0,37.75334,-122.42578,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,1,PG&E has assigned a crew to assess the outage.
1569927620:633480,633480,633480,25,2019-10-01 04:00:20-07:00,1569917821,1569935760,,1,1,37.70999,-122.17583,27,San Leandro,4,Our preliminary determination is that your outage was caused by an emergency issue.,2,PG&E repair crew is on-site working to restore power.
1569927620:633481,633481,633481,25,2019-10-01 04:00:20-07:00,1569906847,1569934800,,4,0,37.69717,-122.08699,4,Castro Valley,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569927620:633483,633483,633483,25,2019-10-01 04:00:20-07:00,1569911451,1569934800,,17,0,37.50476,-122.25824,24,San Carlos,4,Our preliminary determination is that your outage was caused by an emergency issue.,4,PG&E is assessing the cause at the outage location.
1569927620:633484,633484,633484,25,2019-10-01 04:00:20-07:00,1569909863,,,1,0,37.75475,-122.42896,25,San Francisco,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569927620:633485,633485,633485,25,2019-10-01 04:00:20-07:00,1569910961,1569942000,,6,0,38.1891,-120.82691,32,Valley Springs,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569927620:633488,633488,633488,25,2019-10-01 04:00:20-07:00,1569923189,1569939300,,27,1,35.99202,-119.57146,10,Kettleman City,6,PG&E is investigating the cause of your outage.,4,PG&E is assessing the cause at the outage location.
1569927620:633505,633505,633505,25,2019-10-01 04:00:20-07:00,1569926532,,,1,0,37.66473,-121.92102,36,Pleasanton,1,Unknown - PG&E will be assessing the cause.,6,PG&E is unable to access the affected equipment.
1569927620:633512,633512,633512,25,2019-10-01 04:00:20-07:00,1569925558,1569933900,1569933900,1,0,36.81268,-119.76425,35,Fresno,1,Unknown - PG&E will be assessing the cause.,5,PG&E assessment crew is en route to the outage.
1569927620:633514,633514,633514,25,2019-10-01 04:00:20-07:00,1569926091,1570190400,,8,0,37.78796,-122.38817,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,1,PG&E has assigned a crew to assess the outage.
1569928219:629455,629455,629455,26,2019-10-01 04:10:19-07:00,1569871755,1569992400,,1,0,40.55785,-124.14553,9,Fortuna,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569928219:629544,629544,629544,26,2019-10-01 04:10:19-07:00,1569927617,1569943800,,31,0,37.25649,-121.94472,26,San Jose,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569928219:629993,629993,629993,26,2019-10-01 04:10:19-07:00,1569859544,1569888000,,1,0,38.50277,-122.71038,30,Santa Rosa,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569928219:630055,630055,630055,26,2019-10-01 04:10:19-07:00,1569857390,1570057200,,1,0,38.12243,-121.83043,21,Rio Vista,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569928219:630855,630855,630855,26,2019-10-01 04:10:19-07:00,1569898234,1569888000,,4,0,37.73454,-122.13937,16,Oakland,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569928219:631014,631014,631014,26,2019-10-01 04:10:19-07:00,1569863082,1570138200,,1,0,39.0775,-121.52568,17,Olivehurst,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,4,PG&E is assessing the cause at the outage location.
1569928219:631133,631133,631133,26,2019-10-01 04:10:19-07:00,1569884761,1569876300,1569876300,1,0,38.17765,-121.71222,21,Rio Vista,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569928219:631354,631354,631354,26,2019-10-01 04:10:19-07:00,1569925867,1569949200,,1,0,35.30441,-120.77233,28,San Luis Obispo,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569928219:632153,632153,632153,26,2019-10-01 04:10:19-07:00,1569918862,1569942000,,1,0,37.89203,-122.03894,33,Walnut Creek,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569928219:632633,632633,632633,26,2019-10-01 04:10:19-07:00,1569899919,1569978000,,1,1,38.37341,-121.54748,5,Clarksburg,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569928219:632634,632634,632634,26,2019-10-01 04:10:19-07:00,1569900004,1569934800,,1,0,40.18335,-122.2206,20,Red Bluff,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569928219:633373,633373,633373,26,2019-10-01 04:10:19-07:00,1569908835,1569973560,,1,0,38.36723,-121.54198,5,Clarksburg,4,Our preliminary determination is that your outage was caused by an emergency issue.,3,PG&E is sending a repair crew to the outage location.
1569928219:633394,633394,633394,26,2019-10-01 04:10:19-07:00,1569918621,1569952800,,1,0,36.45004,-121.35438,31,Soledad,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569928219:633433,633433,633433,26,2019-10-01 04:10:19-07:00,1569915690,1569956400,,1,0,38.65738,-121.77805,34,Woodland,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569928219:633463,633463,633463,26,2019-10-01 04:10:19-07:00,1569924508,1569934800,,296,0,37.75335,-122.42778,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569928219:633467,633467,633467,26,2019-10-01 04:10:19-07:00,1569924833,1569931200,,48,0,37.76364,-122.38797,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569928219:633470,633470,633470,26,2019-10-01 04:10:19-07:00,1569904626,,,97,0,37.75354,-122.42749,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,3,PG&E is sending a repair crew to the outage location.
1569928219:633477,633477,633477,26,2019-10-01 04:10:19-07:00,1569906944,,,100,0,37.75326,-122.42691,25,San Francisco,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569928219:633478,633478,633478,26,2019-10-01 04:10:19-07:00,1569923703,1569943800,,1,0,37.25687,-120.43449,13,Merced,2,Our preliminary determination is that your outage was caused by an equipment issue.,4,PG&E is assessing the cause at the outage location.
1569928219:633479,633479,633479,26,2019-10-01 04:10:19-07:00,1569906271,1569934800,,45,0,37.75334,-122.42578,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,1,PG&E has assigned a crew to assess the outage.
1569928219:633480,633480,633480,26,2019-10-01 04:10:19-07:00,1569917821,1569935760,,1,1,37.70999,-122.17583,27,San Leandro,4,Our preliminary determination is that your outage was caused by an emergency issue.,2,PG&E repair crew is on-site working to restore power.
1569928219:633481,633481,633481,26,2019-10-01 04:10:19-07:00,1569906847,1569934800,,4,0,37.69717,-122.08699,4,Castro Valley,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569928219:633483,633483,633483,26,2019-10-01 04:10:19-07:00,1569911451,1569934800,,17,0,37.50476,-122.25824,24,San Carlos,4,Our preliminary determination is that your outage was caused by an emergency issue.,4,PG&E is assessing the cause at the outage location.
